0.0627451;0.04705883;0.06666667;1
0.6156863;0.07843138;0.5490196;1
0.8588236;0.145098;0.3686275;1
0.9725491;0.454902;0.654902;1
0.345098;0.02745098;0.2941177;1
0.8666667;0.7725491;0.8509805;1
0.1215686;0.1333333;0.4627451;1
0.8666667;0.8784314;0.9333334;1
0.1960784;0.7529413;0.6392157;1
0.6509804;0.6862745;0.8705883;1
0.8901961;0.4784314;0.3764706;1
0.9803922;0.8784314;0.7921569;1
0.9803922;0.8784314;0.7921569;1
0.9686275;0.6666667;0.572549;1
0.9686275;0.6666667;0.572549;1
0.9254903;0.8196079;0.7450981;1
0.2039216;0.03529412;0.1137255;1
0.6588235;0.5333334;0.7607844;1
0.4078432;0.1803922;0.2862745;1
0.372549;0.03137255;0.2352941;1
0.9019608;0.3843138;0.5490196;1
0.1960784;0.01960784;0.1411765;1
0.3960785;0.03529412;0.1215686;1
0.7098039;0.6588235;0.7764707;1
0.9254903;0.9137256;0.9411765;1
0.282353;0.3137255;0.454902;1
0.5529412;0.0627451;0.1176471;1
0.1254902;0.1254902;0.1294118;1
0.8705883;0.1294118;0.145098;1
0.6;0.08627451;0.1921569;1
0.1215686;0.1254902;0.1176471;1
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
