0.1137255;0.08235294;0.1647059;1
0.1529412;0.1960784;0.2627451;1
0.1529412;0.1960784;0.2627451;1
0.1176471;0.2196079;0.3921569;1
0.2941177;0.3568628;0.4705883;1
0.6901961;0.7294118;0.9215687;1
0.8941177;0.9058824;0.9607844;1
0.1686275;0.3686275;0.4784314;1
0.1568628;0.2117647;0.3529412;1
0.1529412;0.1333333;0.1098039;1
0.8901961;0.7254902;0.6745098;1
0.8941177;0.627451;0.5529412;1
0.937255;0.8588236;0.7921569;1
0.9254903;0.8196079;0.7450981;1
0.227451;0.2431373;0.2588235;1
0.1058824;0.1294118;0.1686275;1
0.1529412;0.1843137;0.227451;1
0.4156863;0.4235294;0.4588236;1
0.1058824;0.1294118;0.1686275;1
0.227451;0.254902;0.3058824;1
0.227451;0.254902;0.3058824;1
0.254902;0.2705882;0.3058824;1
0.2;0.2196079;0.254902;1
0.145098;0.1686275;0.1960784;1
0.1294118;0.145098;0.1647059;1
0.1294118;0.145098;0.1647059;1
0.4156863;0.4235294;0.4588236;1
0.1294118;0.145098;0.1647059;1
0.1529412;0.1843137;0.227451;1
0.1529412;0.1843137;0.227451;1
0.227451;0.2431373;0.2588235;1
0.282353;0.3137255;0.4470589;1
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
