0.09019608;0.05490196;0.1490196;1
0.5333334;0.4117647;0.3607843;1
0.5411765;0.4156863;0.3647059;1
0.8941177;0.8470589;0.7725491;1
0.5803922;0.4980392;0.4313726;1
0.3960785;0.3254902;0.2705882;1
0.1921569;0.1568628;0.1686275;1
0.9607844;0.9254903;0.8392158;1
0.7725491;0.7176471;0.6117647;1
0.5960785;0.7607844;0.6392157;1
0.3411765;0.5686275;0.3960785;1
0.7215686;0.6352941;0.482353;1
0.9568628;0.7725491;0.6;1
0.7960785;0.5529412;0.345098;1
0.9411765;0.7294118;0.8352942;1
0.4705883;0.8509805;0.9568628;1
0.7490196;0.6941177;0.2235294;1
1;0.9019608;0;1
0.7215686;0.6352941;0.482353;1
0.5607843;0.3843138;0.7960785;1
0.6784314;0.6313726;0.6431373;1
0.9137256;0.8509805;0.8666667;1
0.3686275;0.2588235;0.2196079;1
0.3647059;0.2470588;0.2117647;1
0.7725491;0.7176471;0.6117647;1
0.5215687;0.454902;0.3372549;1
0.9607844;0.9254903;0.8392158;1
0.07058824;0.3490196;0.427451;1
0.8274511;0.9294118;0.9607844;1
0.9725491;0.9725491;0.9725491;1
0.3529412;0.4078432;0.7960785;1
0.1411765;0.1019608;0.2039216;1
0.8117648;0.7411765;0.6509804;1
0.8117648;0.7411765;0.6509804;1
0.5411765;0.4784314;0.4078432;1
0.8117648;0.7411765;0.6509804;1
0.8117648;0.7411765;0.6588235;1
0.8117648;0.7411765;0.6509804;1
0.7215686;0.6352941;0.482353;1
0.8274511;0.9294118;0.9607844;1
0.7215686;0.6352941;0.482353;1
0.7215686;0.6352941;0.482353;1
0.4901961;0.7098039;0.7372549;1
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
