0.1294118;0.05490196;0.1137255;1
0.2784314;0.1607843;0.172549;1
0.6941177;0.4078432;0.3372549;1
0.572549;0.2941177;0.3058824;1
0.8666667;0.8117648;0.7803922;1
0.9339623;0.7809743;0.5873976;1
0.8000001;0.3333333;0.6862745;1
0.3098039;0.3098039;0.3098039;1
0.7568628;0.3764706;0.2705882;1
0.8352942;0.5215687;0.4352942;1
0.4588236;0.227451;0.2862745;1
0.9058824;0.7568628;0.6117647;1
0.9254903;0.8196079;0.7450981;1
0.1098039;0.2862745;0.2470588;1
0.2392157;0.4392157;0.345098;1
0.7764707;0.5411765;0.2588235;1
0.8352942;0.2313726;0.2235294;1
0.9803922;0.9725491;0.9568628;1
0.9921569;0.9686275;0.9529412;1
0.1294118;0.3137255;0.2901961;1
0.2392157;0.4392157;0.345098;1
0.5058824;0.1254902;0.1098039;1
0.7333333;0.2039216;0.1921569;1
0.7830189;0.574967;0.4555298;1
0.7843138;0.5764706;0.454902;1
0.9568628;0.8901961;0.7294118;1
0.4705883;0.2705882;0.1333333;1
0.1019608;0.1176471;0.1215686;1
0.07450981;0.08627451;0.1019608;1
0.7803922;0.572549;0.3254902;1
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
