0.1137255;0.08235294;0.1647059;1
0.3411765;0.4352942;0.454902;1
0.427451;0.6745098;0.5764706;1
0.6470588;0.9058824;0.7372549;1
0.9568628;0.9960785;0.8352942;1
0.5803922;0.8235294;0.8784314;1
0.9764706;1;0.9568628;1
1;1;1;1
0.6509804;0.6862745;0.8705883;1
0.345098;0.3215686;0.282353;1
0.8274511;0.5411765;0.4470589;1
0.9764706;0.6745098;0.6078432;1
0.8274511;0.5411765;0.4470589;1
0.9843138;0.8745099;0.8196079;1
0.9450981;0.8627452;0.8039216;1
0.5803922;0.4784314;0.4078432;1
0.254902;0.3176471;0.4039216;1
0.3568628;0.4588236;0.5450981;1
0.8941177;0.8274511;0.8352942;1
0.9960785;0.9843138;1;1
0.9764706;1;0.9568628;1
0.227451;0.3411765;0.4627451;1
0.2235294;0.3019608;0.3882353;1
0.9137256;0.8117648;0.7490196;1
0.2862745;0.3490196;0.4235294;1
0.8431373;0.7882354;0.8117648;1
0.6352941;0.5333334;0.427451;1
0.9882354;0.9019608;0.7098039;1
0.8470589;0.7725491;0.8039216;1
0.9764706;0.9843138;0.9764706;1
1;1;1;1
0.9803922;0.937255;0.7921569;1
0.9490197;0.7137255;0.6313726;1
0.9254903;0.627451;0.7176471;1
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
