0.1294118;0.05490196;0.1137255;1
0.5607843;0.4666667;0.6117647;1
0.8588236;0.8509805;0.8980393;1
0.8156863;0.8000001;0.854902;1
0.8156863;0.8000001;0.854902;1
0.7294118;0.4039216;0.4352942;1
0.9450981;1;1;1
0.6745098;0.7254902;0.7529413;1
0.6;0.1686275;0.1882353;1
0.3568628;0.1333333;0.172549;1
0.8584906;0.5450692;0.5399312;1
0.9960785;0.9215687;0.8588236;1
0.8867924;0.6359258;0.566097;1
0.9294118;0.5607843;0.5607843;1
0.6666667;0.6039216;0.682353;1
0.9607844;0.2705882;0.2941177;1
0.8196079;0.6470588;0.4313726;1
0.5764706;0.1058824;0.2588235;1
0.5764706;0.1058824;0.2588235;1
0.9294118;0.8078432;0.5882353;1
0.8196079;0.6470588;0.4313726;1
0.9294118;0.8078432;0.5882353;1
0.9921569;0.9843138;0.9960785;1
0.7372549;0.7372549;0.8941177;1
0.2352941;0.09803922;0.09019608;1
0.9607844;0.9568628;0.9058824;1
0.9607844;0.5294118;0.1372549;1
0.5960785;0.3137255;0.227451;1
0.4196079;0.1019608;0.02352941;1
0.6901961;0.2862745;0.08235294;1
1;0.7333333;0.4901961;1
0.09411766;0.5411765;0.07843138;1
0.227451;0.4352942;0.3647059;1
0.2392157;0.7254902;0.5607843;1
0.07450981;0.2;0.1490196;1
0.1058824;0.3098039;0.227451;1
0.5411765;0.5764706;0.572549;1
0.8705883;0.8980393;0.8941177;1
0.2509804;0.4980392;0.3215686;1
0.1176471;0.254902;0.1843137;1
0.4862745;0.8078432;0.5764706;1
0.6078432;0.5607843;0.8274511;1
0.2117647;0.1960784;0.282353;1
0.9882354;0.9960785;0.5058824;1
0.9019608;0.6980392;0.2078432;1
0.8627452;0.6588235;0.4784314;1
0;0;0;0
0;0;0;0
