0.1137255;0.08235294;0.1647059;1
0.1254902;0.1843137;0.2745098;1
0.1803922;0.2470588;0.372549;1
0.2901961;0.3607843;0.4627451;1
0.9529412;0.9647059;1;1
0.454902;0.654902;0.8000001;1
0.7137255;0.7529413;0.9568628;1
0.1843137;0.3490196;0.5372549;1
1;0.882353;0.7960785;1
0.8352942;0.5215687;0.4352942;1
0.9960785;0.9647059;0.9176471;1
0.8196079;0.4196079;0.2980392;1
0.3607843;0.3568628;0.3843138;1
0.1294118;0.1411765;0.1647059;1
0.4078432;0.4196079;0.4588236;1
0.2352941;0.4039216;0.7176471;1
0.2117647;0.2941177;0.5411765;1
0.08235294;0.09803922;0.1176471;1
0.1294118;0.1411765;0.1647059;1
0.6;0.6039216;0.6117647;1
0.3607843;0.3568628;0.3843138;1
0.4078432;0.4196079;0.4588236;1
0.282353;0.3137255;0.454902;1
0.7882354;0.6745098;0.4470589;1
0.9686275;0.8980393;0.654902;1
0.2392157;0.2745098;0.3137255;1
0.1411765;0.1882353;0.2509804;1
0.07450981;0.09411766;0.1254902;1
0.4352942;0.4705883;0.6;1
0.1411765;0.1882353;0.2509804;1
0.07450981;0.09411766;0.1254902;1
0.1411765;0.1882353;0.2509804;1
0.227451;0.4039216;0.7137255;1
0.1960784;0.2980392;0.5450981;1
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
