0.1647059;0.08235294;0.1607843;1
0.9921569;0.9843138;0.9882354;1
0.9568628;0.654902;0.8274511;1
0.5529412;0.4901961;0.8588236;1
1;0.6431373;0.4039216;1
0.5333334;0.7333333;0.8941177;1
0.6509804;0.6862745;0.8705883;1
0.3098039;0.3058824;0.482353;1
0.8901961;0.6745098;0.6117647;1
0.9921569;0.8784314;0.8196079;1
0.8196079;0.5254902;0.4431373;1
0.9960785;0.9137256;0.8745099;1
0.9960785;0.9137256;0.8745099;1
0.2352941;0.227451;0.345098;1
0.1921569;0.1843137;0.2784314;1
0.4862745;0.4627451;0.9607844;1
0.8117648;0.5254902;0.7058824;1
0.5921569;0.5960785;0.9843138;1
0.4;0.5764706;0.7450981;1
0.2392157;0.2117647;0.4901961;1
0.1490196;0.1333333;0.2862745;1
0.1607843;0.1568628;0.2862745;1
0.2078432;0.2039216;0.282353;1
0.9254903;0.4392157;0.5411765;1
0.5372549;0.1764706;0.3098039;1
0.2164471;0.2874688;0.5377358;1
0.6352941;0.6156863;0.9764706;1
0.6784314;0.4078432;0.7960785;1
0.227451;0.2901961;0.5843138;1
0.9686275;0.9450981;0.9607844;1
0.482353;0.4117647;0.8039216;1
0.482353;0.4117647;0.8039216;1
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
