1;1;1;0;Aki.png
0.1137255;0.08235294;0.1647059;0;Aki.png
0.1137255;0.08235294;0.1647059;1;Aki.png
0.945098;0.945098;0.945098;1;Aki.png
0.5803922;0.6431373;1;1;Aki.png
0.1647059;0.2392157;0.5529412;1;Aki.png
0.6509804;0.6862745;0.8705882;1;Aki.png
0.7568628;0.3764706;0.2705882;1;Aki.png
0.8666667;0.8784314;0.9333333;1;Aki.png
0.2078431;0.1882353;0.3607843;1;Aki.png
0.8352941;0.5215687;0.4352941;1;Aki.png
0.2784314;0.3647059;0.8509804;1;Aki.png
0.1058824;0.2470588;0.5529412;1;Aki.png
0.3137255;0.3803922;0.7568628;1;Aki.png
0.3215686;0.2156863;0.3843137;1;Aki.png
0.6784314;0.3019608;0.4117647;1;Aki.png
0.9176471;0.6196079;0.3607843;1;Aki.png
1;0.8509804;0.4509804;1;Aki.png
0.8980392;0.1921569;0.3647059;1;Aki.png
0.5215687;0.8431373;0.172549;1;Aki.png
0.6705883;0.1607843;0.2862745;1;Aki.png
0.282353;0.3137255;0.454902;1;Aki.png
0.2196078;0.2784314;0.6196079;1;Aki.png
0.3843137;0.08627451;0.3019608;1;Aki.png
0.1843137;0.1372549;0.5686275;1;Aki.png
0.7333333;0.09803922;0.4980392;1;Aki.png
0.172549;0.1568628;0.3176471;1;Aki.png
0.9058824;0.7568628;0.6117647;1;Aki.png
0.6901961;0.7294118;0.9215686;1;Aki.png
0.3176471;0.02352941;0.345098;1;Aki.png
0.8941177;0.9058824;0.9607843;1;Aki.png
0.1490196;0.627451;0.7921569;1;Aki.png
0.09803922;0.2941177;0.7176471;1;Aki.png
0.9254902;0.8196079;0.7450981;1;Aki.png
0.1647059;0.08235294;0.1607843;0;Ayame.png
0.1647059;0.08235294;0.1607843;1;Ayame.png
0.4941176;0.4156863;0.4352941;0;Ayame.png
0.7529412;0.1372549;0.172549;1;Ayame.png
0.5607843;0.05098039;0.08235294;1;Ayame.png
0.5960785;0.6352941;0.8196079;1;Ayame.png
0.2745098;0.2235294;0.3607843;1;Ayame.png
0.627451;0.3254902;0.09019608;1;Ayame.png
0.8392157;0.5686275;0.2745098;1;Ayame.png
0.9843137;0.2431373;0.282353;1;Ayame.png
0.3529412;0.3882353;0.5450981;1;Ayame.png
0.2392157;0.2117647;0.4901961;1;Ayame.png
0.1490196;0.1333333;0.2862745;1;Ayame.png
0.9568627;0.9176471;0.9254902;1;Ayame.png
0.3411765;0.2666667;0.3960784;1;Ayame.png
0.9647059;0.8078431;0.3843137;1;Ayame.png
0.1960784;0.1529412;0.2784314;1;Ayame.png
0.9607843;0.8509804;0.7882353;1;Ayame.png
0.7568628;0.6196079;0.627451;1;Ayame.png
0.4941176;0.4156863;0.4352941;1;Ayame.png
0.3607843;0.2235294;0.3568628;1;Ayame.png
0.3686275;0.02745098;0.05098039;1;Ayame.png
0.5529412;0.05098039;0.2470588;1;Ayame.png
0.7529412;0.1372549;0.3803922;1;Ayame.png
1;0.6431373;0.4039216;1;Ayame.png
0.8039216;0.2117647;0.2470588;1;Ayame.png
0.4431373;0.1803922;0.345098;1;Ayame.png
0.9529412;0.8588235;0.7921569;1;Ayame.png
0.1607843;0.1568628;0.2862745;1;Ayame.png
0.7529412;0.1372549;0.172549;0;AyameRefOld.png
0.2784314;0.1529412;0.2745098;1;AyameRefOld.png
0.3843137;0.02745098;0.08235294;1;AyameRefOld.png
0.1960784;0.2352941;0.2235294;1;AyameRefOld.png
0.2078431;0.172549;0.2784314;1;AyameRefOld.png
0.345098;0.2745098;0.3921569;1;AyameRefOld.png
0.5686275;0.03529412;0.2509804;1;AyameRefOld.png
0.2352941;0.2313726;0.4784314;1;AyameRefOld.png
1;0.6235294;0.4156863;1;AyameRefOld.png
0.8313726;0.1960784;0.2588235;1;AyameRefOld.png
0.454902;0.1921569;0.3411765;1;AyameRefOld.png
0.1294118;0.05490196;0.1137255;0;Botan.png
0.1294118;0.05490196;0.1137255;1;Botan.png
0.2352941;0.2117647;0.2352941;1;Botan.png
0.1215686;0.1176471;0.2039216;1;Botan.png
0.682353;0.7372549;0.7764706;1;Botan.png
0.9882353;0.9764706;0.9490196;1;Botan.png
0.2156863;0.2117647;0.3019608;1;Botan.png
0.1960784;0.172549;0.2235294;1;Botan.png
0.1098039;0.1019608;0.1058824;1;Botan.png
0.6352941;0.5960785;0.5921569;1;Botan.png
0.4588235;0.227451;0.2862745;1;Botan.png
0.3176471;0.2980392;0.345098;1;Botan.png
0.345098;0.3058824;0.3058824;1;Botan.png
0.4941176;0.4784314;0.5176471;1;Botan.png
0.8588235;0.8196079;0.8078431;1;Botan.png
0.9921569;0.9882353;1;1;Botan.png
0.07450981;0.05882353;0.09411765;1;Botan.png
0.3098039;0.2666667;0.2588235;1;Botan.png
0.9098039;0.7372549;0.1411765;1;Botan.png
0.9529412;0.9137255;0.9137255;1;Botan.png
0.5607843;0.6;0.8039216;1;Botan.png
0.4431373;0.3921569;0.3843137;1;Botan.png
0.1372549;0.1333333;0.1882353;1;Botan.png
0.4156863;0.5490196;0.6117647;1;Botan.png
0.3098039;0.3098039;0.3098039;1;Botan.png
0.3490196;0.3098039;0.3411765;1;Botan.png
0.4235294;0.2745098;0.4823529;1;Coco.png
0.282353;0.2156863;0.3568628;1;Coco.png
0.5843138;0.4;0.5803922;1;Coco.png
0.3215686;0.1333333;0.2588235;1;Coco.png
0.7058824;0.3411765;0.5019608;1;Coco.png
0.1882353;0.1882353;0.2196078;1;Coco.png
0.5529412;0.282353;0.4;1;Coco.png
0.5960785;0.3137255;0.227451;1;Coco.png
0.2509804;0.2509804;0.282353;1;Coco.png
0.1529412;0.1529412;0.1803922;1;Coco.png
0.8078431;0.4117647;0.1176471;1;Coco.png
0.509804;0.145098;0.2431373;1;Coco.png
0.345098;0.345098;0.3764706;1;Coco.png
0.6901961;0.1882353;0.2313726;1;Coco.png
0.9803922;0.9803922;0.972549;1;Coco.png
0.2313726;0.2313726;0.2588235;1;Coco.png
0.372549;0.1333333;0.2588235;1;Coco.png
0.8392157;0.7803922;0.7058824;1;Coco.png
0.3215686;0.3215686;0.3490196;1;Coco.png
0.9607843;0.5294118;0.1372549;1;Coco.png
0.7960784;0.227451;0.2470588;1;Coco.png
0.6509804;0.5490196;0.4823529;1;Coco.png
1;1;1;1;Coco.png
0.8745098;0.2392157;0.2235294;1;Coco.png
0.345098;0.0627451;0.4823529;1;Coco.png
0.7294118;0.5490196;0.2156863;1;Coco.png
0;0;0;0;Fubuki.png
0.07450981;0.05882353;0.1019608;1;Fubuki.png
0.3686275;0.3058824;0.4745098;1;Fubuki.png
0.9176471;0.7450981;0.6078432;1;Fubuki.png
0.5411765;0.5764706;0.7411765;1;Fubuki.png
0.9607843;0.9647059;0.9882353;1;Fubuki.png
0.7764706;0.3607843;0.2745098;1;Fubuki.png
0.1960784;0.1607843;0.2588235;1;Fubuki.png
0.3137255;0.3058824;0.4352941;1;Fubuki.png
0.3529412;0.3686275;0.4509804;1;Fubuki.png
0.1176471;0.2941177;0.4862745;1;Fubuki.png
0.2627451;0.6235294;0.7803922;1;Fubuki.png
0.145098;0.1254902;0.1803922;1;Fubuki.png
0.9607843;0.9686275;1;1;Fubuki.png
0.03529412;0.02352941;0.05098039;1;Fubuki.png
0.3686275;0.4235294;0.5490196;1;Fubuki.png
0.09411765;0.4588235;0.3921569;1;Fubuki.png
0.3607843;0.3960784;0.5490196;1;Fubuki.png
0.772549;0.4235294;0.2980392;1;Fubuki.png
0.1764706;0.5882353;0.5137255;1;Fubuki.png
0.227451;0.4901961;1;1;Fubuki.png
0;0.2745098;0.5568628;1;Fubuki.png
0.2;0.4666667;1;1;Fubuki.png
0.09019608;0.05490196;0.1490196;1;Ina.png
0.4666667;0.3490196;0.6470588;1;Ina.png
0.1647059;0.1372549;0.2117647;1;Ina.png
0.7607843;0.4705882;0.2509804;1;Ina.png
0.3333333;0.3019608;0.3882353;1;Ina.png
0.2039216;0.1803922;0.2392157;1;Ina.png
0.6509804;0.5921569;0.5686275;1;Ina.png
0.9647059;0.6470588;0.4039216;1;Ina.png
0.454902;0.4117647;0.5176471;1;Ina.png
0.4078431;0.345098;0.5019608;1;Ina.png
0.2784314;0.2470588;0.3294118;1;Ina.png
0.1882353;0.1372549;0.2666667;1;Ina.png
0.1686275;0.1333333;0.227451;1;Ina.png
0.6862745;0.2509804;0.3607843;1;Ina.png
0.2862745;0.254902;0.3333333;1;Ina.png
0.9686275;0.8627451;0.8509804;1;Ina.png
0.9019608;0.5764706;0.5372549;1;Ina.png
0.7098039;0.7176471;0.8823529;1;Ina.png
0.9058824;0.9176471;0.9686275;1;Ina.png
0.1490196;0.09411765;0.2392157;1;Ina.png
0.4156863;0.2;0.03921569;1;Ina.png
0.9058824;0.5843138;0.3372549;1;Ina.png
0.9098039;0.5529412;0.2784314;1;Ina.png
0.9843137;0.7137255;0.4509804;1;Ina.png
0.6666667;0.5921569;0.7764706;1;Ina.png
0.6235294;0.6352941;0.8196079;1;Ina.png
1;1;0.7372549;1;Ina.png
0.4509804;0.3843137;0.5529412;1;Ina.png
0.1411765;0.1019608;0.2039216;1;Ina.png
0.7607843;0.3529412;0.3058824;1;Ina.png
0.654902;0.6627451;0.8196079;1;Ina.png
0.8392157;0.854902;0.9411765;1;Ina.png
0.5568628;0.6666667;0.8352941;1;Ina.png
1;1;0.7843137;1;Ina.png
0.3921569;0.5764706;0.8196079;1;Ina.png
0.2;0.145098;0.2862745;1;Ina.png
0.4;0.3372549;0.4941176;1;Ina.png
0.7176471;0.6352941;0.8352941;1;Ina.png
0.9843137;0.9019608;0.8941177;1;Ina.png
0.1019608;0.09411765;0.09411765;1;Ina.png
0.9686275;0.4117647;0.4117647;1;Ina.png
0.5019608;0.2392157;0.4941176;1;Ina.png
0.9254902;0.5647059;0.282353;1;Ina.png
0.6901961;0.6156863;0.8;1;Ina.png
0.2862745;0.254902;0.3294118;1;Ina.png
0.7372549;0.4235294;0.7254902;1;Ina.png
1;0.7058824;0.4196078;1;Ina.png
0.1960784;0.1607843;0.2392157;1;Ina.png
0.7803922;0.2627451;0.3215686;1;Korone.png
0.1176471;0.4627451;0.4862745;1;Korone.png
0.4784314;0.6196079;0.7176471;1;Korone.png
0.4862745;0.1176471;0.1764706;1;Korone.png
0.572549;0.3607843;0.3294118;1;Korone.png
0.345098;0.1686275;0.1490196;1;Korone.png
0.8431373;0.5803922;0.5411765;1;Korone.png
0.282353;0.3686275;0.454902;1;Korone.png
0.5450981;0.6862745;0.7843137;1;Korone.png
0.9019608;0.9137255;0.9686275;1;Korone.png
0.8941177;0.4666667;0.3411765;1;Korone.png
0.2862745;0.1254902;0.1607843;1;Korone.png
0.4078431;0.6745098;0.7294118;1;Korone.png
0.4784314;0.6196079;0.7176471;0;Korone.png
0.5019608;0.4039216;0.3647059;1;Koyori.png
0.9058824;0.3843137;0.5372549;1;Koyori.png
0.5803922;0.2313726;0.3294118;1;Koyori.png
0.2941177;0.654902;0.6;1;Koyori.png
0.1843137;0.145098;0.2313726;1;Koyori.png
0.3960784;0.3254902;0.2705882;1;Koyori.png
0.6627451;0.4078431;0.6313726;1;Koyori.png
0.9921569;0.8313726;0.8117647;1;Koyori.png
0.172549;0.4431373;0.3882353;1;Koyori.png
0.5803922;0.4980392;0.4313726;1;Koyori.png
0.6745098;0.6313726;0.7176471;1;Koyori.png
0.7960784;0.5529412;0.345098;1;Koyori.png
0.5960785;0.4;0.1843137;1;Koyori.png
0.6;0.5647059;0.654902;1;Koyori.png
0.9176471;0.9215686;0.9490196;1;Koyori.png
0.9921569;0.7411765;0.8705882;1;Koyori.png
0.9647059;0.6627451;0.8352941;1;Koyori.png
0.1960784;0.2705882;0.6196079;1;Koyori.png
0.3529412;0.4078431;0.7960784;1;Koyori.png
0.9176471;0.572549;0.7411765;1;Koyori.png
0.5019608;0.2862745;0.4745098;1;Koyori.png
0.6235294;0.3607843;0.5254902;1;Koyori.png
0.6784314;0.6313726;0.6431373;1;Koyori.png
0.2;0.1843137;0.2862745;1;Koyori.png
0.3254902;0.3137255;0.3882353;1;Koyori.png
0.9137255;0.8509804;0.8666667;1;Koyori.png
0.7215686;0.4235294;0.5764706;1;Koyori.png
0.8470588;0.6941177;0.8078431;1;Koyori.png
0.9490196;0.9098039;0.9372549;1;Koyori.png
0.2784314;0.2235294;0.2431373;1;Koyori.png
0.1921569;0.1568628;0.1686275;1;Koyori.png
0.6313726;0.509804;0.6117647;1;Koyori.png
0.9490196;0.8470588;0.8470588;1;Koyori.png
0.6588235;0.6588235;0.7411765;1;Koyori.png
0.8156863;0.6078432;0.6078432;1;Koyori.png
0.9137255;0.6588235;0.7882353;1;Koyori.png
0.7058824;0.4509804;0.6784314;1;Koyori.png
0.9490196;0.6392157;0.9176471;1;Koyori.png
0.8666667;0.8666667;0.8980392;1;Koyori.png
0.9568627;0.7372549;0.7137255;1;Koyori.png
0.9058824;0.9098039;0.9254902;1;Koyori.png
0.7647059;0.4431373;0.6509804;1;Koyori.png
0.9764706;0.8588235;0.972549;1;Koyori.png
0.6196079;0.854902;0.8784314;1;Koyori.png
0.5607843;0.3843137;0.7960784;1;Koyori.png
0.6235294;0.3960784;0.7372549;1;Koyori.png
0.9921569;0.5764706;0.6156863;1;Koyori.png
0.5411765;0.4941176;0.4941176;1;Koyori.png
0.9137255;0.509804;0.6078432;1;Koyori.png
0.1960784;0.5333334;0.627451;1;Koyori.png
0.4705882;0.8509804;0.9568627;1;Koyori.png
0.972549;0.972549;0.972549;1;Koyori.png
1;0.6980392;0.8039216;1;Koyori.png
0.09019608;0.05490196;0.1490196;0;Ollie.png
0.145098;0.1333333;0.1921569;1;Ollie.png
0.7333333;0.2901961;0.4352941;1;Ollie.png
0.1607843;0.09019608;0.1137255;1;Ollie.png
0.9333333;0.6039216;0.7137255;1;Ollie.png
0.254902;0.2588235;0.3294118;1;Ollie.png
0.9686275;0.9529412;1;1;Ollie.png
0.6745098;0.6196079;0.7764706;1;Ollie.png
0.5333334;0.5254902;0.5490196;1;Ollie.png
0.4470588;0.02352941;0.1960784;1;Ollie.png
0.7686275;0.06666667;0.3411765;1;Ollie.png
0.5686275;0.3176471;0.4039216;1;Ollie.png
0.9411765;0.7411765;0.8078431;1;Ollie.png
0.4705882;0.4470588;0.4901961;1;Ollie.png
0.3137255;0.2980392;0.3294118;1;Ollie.png
0.7686275;0.1294118;0.2352941;1;Ollie.png
0.8588235;0.8313726;0.8980392;1;Ollie.png
0.4470588;0.05490196;0.1176471;1;Ollie.png
0.4117647;0.3647059;0.4470588;1;Ollie.png
0.6078432;0.5490196;0.6470588;1;Ollie.png
0.1137255;0.09411765;0.1882353;1;Ollie.png
0.5411765;0.05490196;0.06666667;1;Ollie.png
0.854902;0.1294118;0.1607843;1;Ollie.png
0.1843137;0.1372549;0.1803922;1;Ollie.png
0.9294118;0.7450981;0.8078431;1;Ollie.png
0.2470588;0.1960784;0.2470588;1;Ollie.png
0.7686275;0.7568628;0.7960784;1;Ollie.png
0.2901961;0.254902;0.3176471;1;Ollie.png
0.6705883;0.7333333;0.772549;1;Ollie.png
0.3647059;0.7490196;0.4431373;1;Ollie.png
0.4431373;0.05098039;0.2431373;1;Ollie.png
0.282353;0.01960784;0.0627451;1;Ollie.png
0.7490196;0.2352941;0.4862745;1;Ollie.png
0.8078431;0.7960784;0.8235294;1;Ollie.png
0.2156863;0.2235294;0.3215686;1;Ollie.png
0.3843137;0.2862745;0.08235294;1;Ollie.png
0.6980392;0.7019608;0.7647059;1;Ollie.png
0.3333333;0.3254902;0.3411765;1;Ollie.png
0.6980392;0.6313726;0.6941177;1;Pekora.png
0.6627451;0.7450981;0.9254902;1;Pekora.png
0.4901961;0.5176471;0.7333333;1;Pekora.png
0.9058824;0.9490196;0.9960784;1;Pekora.png
0.7294118;0.7882353;0.8470588;1;Pekora.png
0.5294118;0.3686275;0.5137255;1;Pekora.png
0.8705882;0.8980392;0.8941177;1;Pekora.png
0.5411765;0.5764706;0.572549;1;Pekora.png
0.4352941;0.627451;0.8941177;1;Pekora.png
0.2392157;0.7254902;0.5607843;1;Pekora.png
0.227451;0.4352941;0.3647059;1;Pekora.png
0.09411765;0.5411765;0.07843138;1;Pekora.png
0.1058824;0.3098039;0.227451;1;Pekora.png
0.07450981;0.2;0.1490196;1;Pekora.png
0.4313726;0.6235294;0.8901961;1;Pekora.png
0.8627451;0.8745098;0.9294118;1;Pekora.png
0.2117647;0.1960784;0.282353;1;Pekora.png
0.6078432;0.5607843;0.827451;1;Pekora.png
0.282353;0.3490196;0.9254902;1;Pekora.png
0.9294118;0.5607843;0.5607843;1;Pekora.png
0.827451;0.2431373;0.4196078;1;Pekora.png
0.945098;1;1;1;Pekora.png
0.6745098;0.7254902;0.7529412;1;Pekora.png
0.9294118;0.3686275;0.3921569;1;Pekora.png
0.6;0.1686275;0.1882353;1;Pekora.png
0.3843137;0.05098039;0.1176471;1;Pekora.png
0.1176471;0.254902;0.1843137;1;Pekora.png
0.2509804;0.4980392;0.3215686;1;Pekora.png
0.4862745;0.8078431;0.5764706;1;Pekora.png
0.4196078;0.1019608;0.02352941;1;Pekora.png
0.6901961;0.2862745;0.08235294;1;Pekora.png
1;0.7333333;0.4901961;1;Pekora.png
0.3686275;0.6313726;1;1;Pekora.png
0.8627451;0.6588235;0.4784314;1;Pekora.png
0.1254902;0.3215686;0.6;1;Pekora.png
0.0627451;0.04705882;0.06666667;1;Sora.png
0.6666667;0.682353;0.9176471;1;Sora.png
0.9372549;0.9372549;0.9843137;1;Sora.png
0.345098;0.1490196;0.1921569;1;Sora.png
0.172549;0.2196078;0.627451;1;Sora.png
0.06666667;0.05882353;0.5019608;1;Sora.png
0.1215686;0.1333333;0.4627451;1;Sora.png
1;0.8705882;0.6392157;1;Sora.png
0.1372549;0.1137255;0.5803922;1;Sora.png
0.8666667;0.5843138;0.4784314;1;Sora.png
0.9411765;0.6509804;0.1490196;1;Sora.png
0.1058824;0.05098039;0.0627451;1;Sora.png
0.5176471;0.3176471;0.3058824;1;Sora.png
0.1764706;0.1843137;0.4078431;1;Sora.png
0.4745098;0.5137255;0.9882353;1;Sora.png
0.2509804;0.2627451;0.5137255;1;Sora.png
0.7450981;0.4941176;0.4431373;1;Sora.png
0.9882353;0.2196078;0.3803922;1;Sora.png
0.7215686;0.09019608;0.2196078;1;Sora.png
0.2588235;0.427451;0.8117647;1;Sora.png
0.5254902;0.09019608;0.1843137;1;Sora.png
0.2901961;0.7764706;1;1;Sora.png
0.9098039;0.9843137;1;1;Sora.png
0;0;0;1;Sora.png
0.1882353;0.2627451;0.6941177;1;Sora.png
1;0.8705882;0.6431373;1;Sora.png
0.7137255;0.4588235;0.5529412;1;Sora.png
