0.1137255;0.08235294;0.1647059;1
0.454902;0.5254902;0.654902;1
0.2627451;0.572549;0.9294118;1
0.4235294;0.5137255;0.6235294;1
0.8000001;0.9058824;0.9411765;1
0.6901961;0.7294118;0.9215687;1
0.8941177;0.9058824;0.9607844;1
0.7882354;0.3254902;0.4117647;1
0.4627451;0.1490196;0.1960784;1
0.04705883;0.003921569;0.02352941;1
0.8941177;0.7294118;0.682353;1
0.8980393;0.6313726;0.5568628;1
0.937255;0.8666667;0.8000001;1
0.9450981;0.9176471;0.8980393;1
0.4;0.509804;0.8862746;1
0.2862745;0.3411765;0.6392157;1
0.8000001;0.8666667;0.9411765;1
0.9411765;0.9411765;0.9647059;1
0.4235294;0.4941177;0.882353;1
0.4509804;0.5137255;0.8352942;1
0.4784314;0.5372549;0.8941177;1
1;1;1;1
0.4196079;0.5372549;0.9058824;1
0.2196079;0.254902;0.2470588;1
0.8000001;0.8666667;0.9411765;1
0.3960785;0.9921569;0.4;1
0.6745098;0.7490196;0.8941177;1
0.8000001;0.8666667;0.9411765;1
0.3960785;0.9921569;0.4;1
0.3960785;0.9921569;0.4;1
0.6117647;0.6705883;0.6980392;1
0.4;0.5215687;0.8745099;1
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
